id_file,text,tokens,con_id,resume
ENC_U_4520604250614857769,Votar en las elecciones para que podamos elegir a quienes nos puedan ayudar. ,"['votar', ' elecciones', ' podamos', ' elegir', ' puedan', ' ayudar']",52214,Participacion
ENC_U_4520658415163689652,votar.,['votar'],52218,Participacion
ENC_U_4520679594917518536,"auto educados estemos como discapacidad, educación civil, etc.","['auto', ' educados', ' discapacidad', ' educacion', ' civil', ' etc']",52221,Educación y autoeducación
ENC_U_4520679594917518536,ir a votar en los procesos de elección de lideres nacionales,"['ir', ' votar', ' procesos', ' eleccion', ' lideres', ' nacionales']",52223,Participacion
ENC_U_4520774171513729848,voluntariado y obras sociales,"['voluntariado', ' obras', ' sociales']",52224,Protesta Social
ENC_U_4523130170751256048,participación ciudadana,"['participacion', ' ciudadana']",52229,Participacion
ENC_U_4523130170751256048,ayuda a la comunidad,"['ayuda', ' comunidad']",52230,Participacion
ENC_U_4523130170751256048,validando a las organizaciones sociales,"['validando', ' organizaciones', ' sociales']",52232,Protesta Social
ENC_U_4523390910194714120,Más seguridad en las zonas rurales. ,"['mas', ' seguridad', ' zonas', ' rurales']",52235,Combatir Delincuencia
ENC_U_4523961400507086715,. trabajar y pagar nuestros impuestos.,"['trabajar', ' pagar', ' impuestos']",52239,Trabajo
ENC_U_4524055790194318295,"cumplir con las obligaciones como ciudadano, voto obligatorio","['cumplir', ' obligaciones', ' ciudadano', ' voto', ' obligatorio']",52245,Voluntariado
ENC_U_4524055790194318295,conectividad informativa tener una mejor convivencia vecinal,"['conectividad', ' informativa', ' tener', ' mejor', ' convivencia', ' vecinal']",52247,Autocuidado y Salud
ENC_U_4524055790194318295,considerar que todo con respeto y verdad se llega a buen puerto,"['considerar', ' respeto', ' verdad', ' llega', ' buen', ' puerto']",52248,Reciprocidad-Redes
ENC_U_4524058620192580126,debido a que se nos están terminando los recursos de agua y que el estado los obligue a plantar árboles autóctonos ,"['debido', ' estan', ' terminando', ' recursos', ' agua', ' obligue', ' plantar', ' arboles', ' autóctonos']",52250,Sustentabilidad Ambiental
ENC_U_4524058620192580126,mejorar los sueldos y pensiones,"['mejorar', ' sueldos', ' pensiones']",52251,Autocuidado y Salud
ENC_U_4524841744801638088,Participación Ciudadana ,"['participacion', ' ciudadana']",52257,Participacion
ENC_U_4525806962355831802,votar en las elecciones y consultas ciudadanas ,"['votar', ' elecciones', ' consultas', ' ciudadanas']",52269,Participacion
ENC_U_4525851111197788196,mantener y cuidar nuestro entorno.,"['mantener', ' cuidar', ' entorno']",52272,Sustentabilidad Ambiental
ENC_U_4525851111197788196,evidenciar necesidades de la comunidad. difundir.,"['evidenciar', ' necesidades', ' comunidad', ' difundir']",52274,Participacion
ENC_U_4525886232353036139,mesas de trabajo para unificar criterios y así mejorar los procesos y gestiones,"['mesas', ' trabajo', ' unificar', ' criterios', ' asi', ' mejorar', ' procesos', ' gestiones']",52275,Autocuidado y Salud
ENC_U_4525886232353036139,"mejorar los criterios y estándares en la elaboración de los decretos, que estos consideren verdaderamente la realidad de las familias en sus distintas zonas geográficas","['mejorar', ' criterios', ' estandares', ' elaboracion', ' decretos', ' consideren', ' verdaderamente', ' realidad', ' familias', ' distintas', ' zonas', ' geográficas']",52277,Autocuidado y Salud
ENC_U_4525886232353036139,desarrollar de mejor forma el sentido de la empatía ,"['desarrollar', ' mejor', ' forma', ' empata']",52278,Autocuidado y Salud
ENC_U_4525938239153383375,escuchando al otro. empatía.,['respetando'],52281,Inclusión y Diversidad
ENC_U_4526545947589361879,comprometerse con la comunidad ,"['comprometerse', ' comunidad']",52292,Participacion
ENC_U_4526545947589361879,exigir a las autoridades ,"['exigir', ' autoridades']",52293,Confianza en las instituciones
ENC_U_4537973424215619366,cumplir labor pùblica con probabilidad siempre y denuncia,"['cumplir', ' labor', ' publica', ' probabilidad', ' siempre', ' denuncia']",52302,Voluntariado
ENC_U_4538757999844551013,sra: conciencia con el medio del entorno y responsabilidad social,"['sra', ' conciencia', ' medio', ' entorno', ' responsabilidad', ' social']",52304,Sustentabilidad Ambiental
ENC_U_4538757999844551013,despolitizar el ambiente existente una mirada más social e integral,"['despolitizar', ' ambiente', ' existente', ' mirada', ' mas', ' social', ' integral']",52306,Sustentabilidad Ambiental
ENC_U_4543040702026382323,respetar las normas y derechos,"['respetar', ' normas', ' derechos']",52319,Inclusión y Diversidad
ENC_U_4543040702026382323,"me informo, leo, respeto las opiniones diferentes.","['informo', ' leo', ' respeto', ' opiniones', ' diferentes']",52321,Reciprocidad-Redes
ENC_U_4543197192354416374,"ir a votar, para poder tener opinión","['ir', ' votar', ' poder', ' tener', ' opinion']",52324,Participacion
ENC_U_4543232295026966977,"generar proyectos para educar a los niños, ahí es la etapa de mayor conocimiento.","['generar', ' proyectos', ' educar', ' ninos', ' ahi', ' etapa', ' mayor', ' conocimiento']",52330,Educación y autoeducación
ENC_U_4543288306712093274,participación en votaciones (rol ciudadano),"['participacion', ' votaciones', ' rol', ' ciudadano']",52332,Participacion
ENC_U_4543288306712093274,mejorar los servicios rurales públicos,"['mejorar', ' servicios', ' rurales', ' publicos']",52335,Autocuidado y Salud
ENC_U_4543950050917362607,"deberes , derechos de uno y los demás ser consecuente entre el actuar hablar ya sea hogar, trabajo, el medio","['deberes', ' derechos', ' demas', ' ser', ' consecuente', ' actuar', ' hablar', ' hogar', ' trabajo', ' medio']",52343,Sustentabilidad Ambiental
ENC_U_4543950050917362607,"entregar valores a los niños, enseñando a luchar por sus derechos , respetando a todos , independiente de la forma de pensar","['entregar', ' valores', ' ninos', ' enseñando', ' luchar', ' derechos', ' respetando', ' independiente', ' forma', ' pensar']",52344,Inclusión y Diversidad
ENC_U_4544049935028328078,contribuir con el voto obligatorio,"['contribuir', ' voto', ' obligatorio']",52347,Voluntariado
ENC_U_4544233599482869766,trabajando con y para las organizaciones,"['trabajando', ' organizaciones']",52362,Trabajo
ENC_U_4544233599482869766,respetando la opinión de la diversidad,"['respetando', ' opinion', ' diversidad']",52364,Inclusión y Diversidad
ENC_U_4544764999154583684,"entregar buenos hijos al pais, bien educados","['entregar', ' buenos', ' hijos', ' pais', ' bien', ' educados']",52367,Educación y autoeducación
ENC_U_4544884499631921037, respetar las leyes,"['respetar', ' leyes']",52375,Inclusión y Diversidad
ENC_U_4544902810116711728,enseñar valores a los hijos en las casas,"['enseñar', ' valores', ' hijos', ' casas']",52387,Educación y autoeducación
ENC_U_4544913506013327609,tener mayor participacion en las consultas ciudadanas y en nuestras juntas de vecinos,"['tener', ' mayor', ' participacion', ' consultas', ' ciudadanas', ' juntas', ' vecinos']",52388,Participacion
ENC_U_4544923350014523385,generar instancias de diálogos colectivos autónomos interés por informarse en temas de interés a nivel país,"['generar', ' instancias', ' dialogos', ' colectivos', ' autónomos', ' interes', ' informarse', ' temas', ' interes', ' nivel', ' pais']",52392,Educación y autoeducación
ENC_U_4544923350014523385,"identificar vecinos con saberes, oficios, profesiones, que puedan apoyar a otros (inyecciones, cuidados, traslados, etc) servicios sociales vecinales","['identificar', ' vecinos', ' saberes', ' oficios', ' profesiones', ' puedan', ' apoyar', ' inyecciones', ' cuidados', ' traslados', ' etc', ' servicios', ' sociales', ' vecinales']",52396,Protesta Social
ENC_U_4544933649154868823,apoyar a las autoridades para que se ... los problemas ,"['apoyar', ' autoridades', ' problemas']",52397,Confianza en las instituciones
ENC_U_4545080259151183684,respetando a la autoridad,"['respetando', ' autoridad']",52401,Inclusión y Diversidad
ENC_U_4545080259151183684,educar a los niños en la casa en el ejemplo,"['educar', ' ninos', ' casa', ' ejemplo']",52402,Educación y autoeducación
ENC_U_4545080259151183684,inculcar el respeto por los profesores y por los ,"['inculcar', ' respeto', ' profesores']",52403,Reciprocidad-Redes
ENC_U_4545080259151183684,"dedicar tiempo a los nietos, para educar, transitar experiencia","['dedicar', ' tiempo', ' nietos', ' educar', ' transitar', ' experiencia']",52404,Educación y autoeducación
ENC_U_4547456194112386292,cooperar con conocimientos adquiridos de las distintas autoridades y traspasado a los pares de mi agrupación de adultos mayores,"['cooperar', ' conocimientos', ' adquiridos', ' distintas', ' autoridades', ' traspasado', ' pares', ' agrupacion', ' adultos', ' mayores']",52413,Confianza en las instituciones
ENC_U_4547456194112386292,"contribuir transmitiendo al gremio que se representa, realizando actividades de ayuda común que beneficien a todo","['contribuir', ' transmitiendo', ' gremio', ' representa', ' realizando', ' actividades', ' ayuda', ' comun', ' beneficien']",52414,Voluntariado
ENC_U_4547478560611456332,la poblacion debe ir a votar ,"['poblacion', ' debe', ' ir', ' votar']",52415,Participacion
ENC_U_4547478560611456332,romper las barreras de ideologia y economicas sociales entre la ciudadania. todos somos iguales.,"['romper', ' barreras', ' ideologia', ' economicas', ' sociales', ' ciudadania', ' iguales']",52419,Protesta Social
ENC_U_4547491583422613482,participando activamente de la comunidad,"['participando', ' activamente', ' comunidad']",52420,Participacion
ENC_U_4547491583422613482,empoderarnos en los encuentros sociales,"['empoderarnos', ' encuentros', ' sociales']",52421,Protesta Social
ENC_U_4547510481021061123,influir en las organizaciones indígenas para que nuestras demandas sean escuchadas.,"['influir', ' organizaciones', ' indigenas', ' demandas', ' escuchadas']",52429,Protesta Social
ENC_U_4547545556111426275,seguir generando proyectos propios para satisfacer nuestras necesidades,"['seguir', ' generando', ' proyectos', ' propios', ' satisfacer', ' necesidades']",52432,Voluntariado
ENC_U_4547545556111426275,seguir generando proyectos de ayuda a lo más desprotegidos,"['seguir', ' generando', ' proyectos', ' ayuda', ' mas', ' desprotegidos']",52433,Voluntariado
ENC_U_4547557106116671806,nosotros como junta de vecinos podemos buscar apoyo en otras organizaciones para luchar por lo que se necesitamos ( agua),"['junta', ' vecinos', ' podemos', ' buscar', ' apoyo', ' organizaciones', ' luchar', ' necesitamos', ' agua']",52437,Sustentabilidad Ambiental
ENC_U_4548167759215475068,disminución sueldos de los politicos ,"['disminución', ' sueldos', ' politicos']",52439,Confianza en las instituciones
ENC_U_4548397890505084779,participación ciudadana,"['participacion', ' ciudadana']",52446,Participacion
ENC_U_4548397890505084779,conciencia ecológica (reciclaje - buen uso del agua),"['conciencia', ' ecologica', ' reciclaje', ' buen', ' uso', ' agua']",52448,Sustentabilidad Ambiental
ENC_U_4548416013292940481,"amor, al entorno a las familia, al que piensa distinto, criar a los hijos sin resentimientos y odio","['amor', ' entorno', ' familia', ' piensa', ' distinto', ' criar', ' hijos', ' resentimientos', ' odio']",52451,Educación y autoeducación
ENC_U_4548416013292940481,"enseñarles a los hijos a crecer, personalmente, laboralmente y profesionalmente. dando el ejemplo uno mismo","['enseñarles', ' hijos', ' crecer', ' personalmente', ' laboralmente', ' profesionalmente', ' dando', ' ejemplo', ' mismo']",52454,Educación y autoeducación
ENC_U_4548416013292940481,"experiencia, contribuir con la experieza de los adultos mayor","['experiencia', ' contribuir', ' experieza', ' adultos', ' mayor']",52455,Voluntariado
ENC_U_4549020421197686946,"5. mantener una actitud de respeto, tolerancia y empatía con el que se cree distinto, puesto que todos somos seres humanos.","['mantener', ' actitud', ' respeto', ' tolerancia', ' empata', ' cree', ' distinto', ' puesto', ' seres', ' humanos']",52461,Reciprocidad-Redes
ENC_U_4549044570508264044,aprovechar de mejor manera los recursos que entrega el estado,"['aprovechar', ' mejor', ' manera', ' recursos', ' entrega']",52463,Autocuidado y Salud
ENC_U_4549120430507625633,respetar a los demás,"['respetar', ' demas']",52477,Inclusión y Diversidad
ENC_U_4549243632434570532,votar en las elecciones y el plebiscito ,"['votar', ' elecciones', ' plebiscito']",52481,Participacion
ENC_U_4549290794806207966,educación de calidad,"['educacion', ' calidad']",52487,Educación y autoeducación
ENC_U_4549290794806207966,seguridad pública,"['seguridad', ' publica']",52490,Combatir Delincuencia
ENC_U_4549845078801160930,votar,['votar'],52492,Participacion
ENC_U_4549971110199852598,se debe mejorar la ley de justicia,"['debe', ' mejorar', ' ley', ' justicia']",52496,Autocuidado y Salud
ENC_U_4549971110199852598,"se debe robustecer  y mejorar los servicios entregados por el estado, centrados en la buena calidad de los servicios fortaleciendo la fiscalización.","['debe', ' robustecer', ' mejorar', ' servicios', ' entregados', ' centrados', ' buena', ' calidad', ' servicios', ' fortaleciendo', ' fiscalización']",52497,Autocuidado y Salud
ENC_U_4550108877611840709,"* participación: conversaciones, reuniones y opiniones","['participacion', ' conversaciones', ' reuniones', ' opiniones']",52498,Participacion
ENC_U_4550111047612811137,ayudarse entre la comunidad cada vez que exista una necesidad.,"['ayudarse', ' comunidad', ' cada', ' vez', ' exista', ' necesidad']",52502,Participacion
ENC_U_4550154720519635700,"tolerancia, aprender a respetar las distintas etnias, culturales, etc.","['tolerancia', ' aprender', ' respetar', ' distintas', ' etnias', ' culturales', ' etc']",52505,Inclusión y Diversidad
ENC_U_4550715125168286316,"continuar trabajando , aportando a la sociedad organizarlos de forma constante y organizar y darle sentido. organizarse sin miedo","['continuar', ' trabajando', ' aportando', ' sociedad', ' organizarlos', ' forma', ' constante', ' organizar', ' darle', ' organizarse', ' miedo']",52510,Trabajo
ENC_U_4550759622218955889,empatía con la comunidad chilena y extranjera. no discriminación,"['empata', ' comunidad', ' chilena', ' extranjera', ' discriminación']",52513,Participacion
ENC_U_4550759622218955889,participando- expresandonos frente a las demandas,"['participando', ' expresandonos', ' frente', ' demandas']",52514,Protesta Social
ENC_U_4550810572355586200,informarse sobre tema pais,"['informarse', ' tema', ' pais']",52516,Educación y autoeducación
ENC_U_4550810572355586200,"ir a votar, para poder opinar","['ir', ' votar', ' poder', ' opinar']",52517,Participacion
ENC_U_4550810572355586200,ser escuchados con respeto,"['ser', ' escuchados', ' respeto']",52518,Reciprocidad-Redes
ENC_U_4550810572355586200,respetar a la autoridad,"['respetar', ' autoridad']",52519,Inclusión y Diversidad
ENC_U_4550946622357239910,informarse mas,"['informarse', ' mas']",52522,Educación y autoeducación
ENC_U_4550946622357239910,exigir mayor educacion civica,"['exigir', ' mayor', ' educacion', ' civica']",52523,Educación y autoeducación
ENC_U_4550946622357239910,"realizar educación civica a nuevas generaciones,  a nuestros hogares","['realizar', ' educacion', ' civica', ' nuevas', ' generaciones', ' hogares']",52524,Educación y autoeducación
ENC_U_4550993845164173514,mayor participación,"['mayor', ' participacion']",52525,Participacion
