id,date,init_time,end_time,location,address,comuna_id,n_members,group_name,valid
enc_u_4601724840117532273,2020-03-13 00:00:00,10:30:00,12:30:00,saavedra,avenida ejercito ndeg1424,9116,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4507685422166113852,2019-11-28 00:00:00,09:35:00,11:28:00,grupo escolar,san francisco 940,10109,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4507831601196109859,2019-11-28 00:00:00,11:00:00,13:30:00,colegio,,3101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4508443588313654442,2019-11-28 00:00:00,15:00:00,00:00:00,club de leones los muermos,antonio varas s/n,10106,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4508464348319960953,2019-11-28 00:00:00,13:00:00,17:00:00,club de leones (los muermos),los muermos,10106,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4508503768311851410,2019-11-28 00:00:00,15:30:00,00:00:00,club de leones,antonio varas,10106,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4508510422918944690,2019-11-28 00:00:00,10:00:00,13:45:00,,chanarcillo 235,3101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4508571456733661040,2019-11-28 00:00:00,20:00:00,21:30:00,casa particular,vicuna mackena s/n,1404,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4508573419719610404,2019-11-28 00:00:00,15:28:00,16:45:00,club de leones - los muermos,,10106,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4508600428318495546,2019-11-28 00:00:00,15:00:00,17:00:00,club de leones ,antonio varas ,10106,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4508649804522952228,2019-11-28 00:00:00,12:00:00,13:30:00,sala del concejo municipal municipalidad de rio negro,vicuna mackenna 277,10305,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4508828367768074346,2019-11-28 00:00:00,15:00:00,17:00:00,club de leones los muermos,antonio varas s/n,10106,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4509624922516325556,2019-11-29 00:00:00,09:30:00,11:50:00,con 311,colon 311,1,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4510486751877289846,2019-11-29 00:00:00,17:00:00,20:10:00,oficina asociacion canalistas catemu,dr rangio s/n,5702,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4510513298512982408,2019-11-29 00:00:00,15:30:00,18:00:00,limache sede comunal,"calle lautaro sn, maitenes alto limache ",5802,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4510633748123573645,2019-12-01 00:00:00,16:01:00,00:00:00,"curanilahue 293, casa papas",curanilahue 293 la florida,13110,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4511018391196371477,2019-11-29 00:00:00,15:00:00,00:00:00,oficina senadis,12 de octubre 467,1,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4511033034521983721,2019-11-28 00:00:00,17:00:00,19:30:00,polipolideportivo castro ,recredo oberreuter #1730,10201,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4511061140991891277,2019-11-29 00:00:00,15:30:00,18:00:00,limache ,"calle lautaro s/n maitenes, alto limache ",5802,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4511073108694823126,2019-11-29 00:00:00,11:15:00,14:00:00,casino sernapesca valpo,blanco 1215 of 204,5101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4511126234808349690,2019-11-29 00:00:00,16:30:00,00:00:00,club adulto mayor vinculos renacer,freire 29,5701,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4511148262355883746,2019-11-29 00:00:00,00:00:00,00:00:00,sede social los copihues ,calle araucania poblacion los copihue ,5301,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4511215460809428118,2019-11-29 00:00:00,16:30:00,18:30:00,cam vinculos nuevo renacer san felipe,freire 24,5701,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4511241782358120172,2019-11-29 00:00:00,15:30:00,17:30:00,sede social los copihues,calle araucania pobl. los copihues ,5301,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4511251834008187168,2019-12-02 00:00:00,10:55:00,12:19:00,of prochile maule,,7101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4511278769156250061,2019-11-01 00:00:00,16:00:00,19:00:00,capilla emaus / san francisco ,jose joaquin perez / los maitenes . . ,1101,12,usuarios de oficina movil de bienes nacionales,True
enc_u_4511448801012759631,2019-12-02 00:00:00,10:00:00,12:20:00,edificio servicios publicos,"carmen ndeg560, 4to piso",7301,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4511953170752457432,2019-11-30 00:00:00,11:30:00,13:30:00,"junta de vecinos no 14 cufeo, sector los guindos",sector los guindos s/n,14101,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4511953304965652796,2019-12-02 00:00:00,15:30:00,17:00:00,ed. municipalidad mariquina ,alejo carrillo 1100,14106,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4511956230197919613,2019-11-30 00:00:00,15:00:00,17:45:00,anca romoe - comunidad indigena mauricio hueitra millanau,anca romoe,14108,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4511989514129321780,2019-12-02 00:00:00,09:50:00,11:55:00,sede __ he. escolar valdivia,"daniel canter ndeg3237, pob. baltazar mejias",14101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4512021524963702176,2019-12-03 00:00:00,10:30:00,11:30:00,sala reunion prodemu.,21 mayo 135.,1,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4512090850155159773,2019-12-03 00:00:00,11:00:00,13:00:00,ips,yungay 550,14101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4512148380612576749,2019-12-03 00:00:00,11:00:00,13:00:00,seremi de salud - sala de reuniones,matta #1999,2101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4512746436118877421,2019-12-03 00:00:00,17:30:00,18:45:00,centro cultura - chillan viejo,"serrano, chillan viejo",16101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4512747574122781110,2019-12-03 00:00:00,15:00:00,17:35:00,seremis transporte,los carrera 233 of 312,4101,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4512782260992756353,2019-12-02 00:00:00,17:30:00,19:30:00,casa vecina,calle rio tolten 1225,5801,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4512784190997680117,2019-12-02 00:00:00,18:00:00,20:00:00,casa de vecina,calle rio tohen 1225,5801,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4512786654124090882,2019-12-03 00:00:00,15:00:00,17:25:00,seremtt coquimbo,pratt 255 of.312,4101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4512825614121321661,2019-12-02 00:00:00,19:00:00,21:30:00,sede gremio txc valdivia,cartel blanco 3295,14101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4512877926011623307,2019-12-04 00:00:00,10:30:00,12:00:00,sede junta de vecinos villa potrerillos,"collipulli c/ agua dulce  s/n, paipote",3101,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4512906956454604264,2019-12-04 00:00:00,10:30:00,13:57:00,,guillermo frick 451,14101,11,usuarios de oficina movil de bienes nacionales,True
enc_u_4512918160316926356,2019-12-04 00:00:00,09:15:00,12:45:00,seremi salud,bolivar #523,2101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4512957530805666488,2019-12-02 00:00:00,11:40:00,13:00:00,gobernacion de cadrepeal,plaza de los heroes,6101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4512979067711650993,2019-12-02 00:00:00,16:00:00,16:45:00,las palomillas de lircay,19 norte 7 oriente,7101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4512981487719333776,2019-12-29 00:00:00,17:30:00,18:15:00,ucam curico,calle copiapo ndeg16,7301,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4512982217712340263,2019-11-29 00:00:00,17:37:00,18:45:00,ucam civico,copiapo 16,7301,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4512983059518492310,2019-12-03 00:00:00,11:00:00,13:00:00,seremi de salud- sala de reuniones,matta #1999,2101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4512984137713156299,2019-12-02 00:00:00,16:00:00,16:45:00,club adulto mayor las palomillas,19 norte 7 oriente,7101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4512988018509449354,2019-12-03 00:00:00,09:52:00,12:19:00,biblioteca municipal,estado s/n,16303,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4513002019811038980,2019-12-03 00:00:00,16:00:00,00:00:00,seremi del medio ambiente,av. bulnes 01040,12101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4513008904214577275,2019-12-03 00:00:00,15:00:00,16:00:00,sala de reuniones/seremi salud antofagasta,manuel antonio matta ndeg 1999,2101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4513022450153681291,2019-12-04 00:00:00,10:30:00,13:00:00,oficina omil chillan viejo,ignacio serrani 150,16103,13,usuarios de oficina movil de bienes nacionales,True
enc_u_4513164081519864337,2019-12-04 00:00:00,19:00:00,20:34:00,"residencia para la superacion ""la santa cruz""","residencia para la superacion ""la santa cruz"", ibieta #98",6101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4513175431513049546,2019-12-04 00:00:00,07:10:00,20:45:00,residencia para psc la santa cruz mdsf - fundacion caritas,"ibieta ndeg98, rancagua.",6101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4513589691517794484,2019-12-04 00:00:00,15:35:00,17:05:00,seremi salud.,manuel antonio matta 1999,2101,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4513678433292416424,2019-12-04 00:00:00,11:00:00,13:55:00,junta de vecinos 62,guillermo frick 451,14101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4513694694807203729,2019-11-29 00:00:00,00:00:00,00:00:00,plaza chepica,calle 18 de septiembre s/n,6302,29,usuarios de oficina movil de bienes nacionales,True
enc_u_4513700277613359738,2019-11-28 00:00:00,09:30:00,11:45:00,gimnasio grupo escolar.,,10109,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4513781640312391777,2019-12-03 00:00:00,11:20:00,12:55:00,comedor seremi de salud antofagasta,matta 1999,2101,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4513798654807609105,2019-12-02 00:00:00,18:00:00,19:30:00,antonio varas #86 llanquihue,antonio varas #86,10107,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4513799604807874860,2019-12-03 00:00:00,18:00:00,20:00:00,la vara senda sur,km 2 pasaje don justo,10101,13,usuarios de oficina movil de bienes nacionales,True
enc_u_4513804109157840165,2019-12-03 00:00:00,16:30:00,17:40:00,union comunal tome,buenos aires 1181,8111,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4513809049155210382,2019-12-03 00:00:00,16:00:00,17:45:00,ucan,buenos aires,8111,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4513813039158421991,2019-12-12 00:00:00,00:00:00,00:00:00,ucam tome,hernestina morales caamano,8111,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4513816279154034695,2019-12-03 00:00:00,00:00:00,00:00:00,,,1,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4513819109151441101,,00:00:00,17:30:00,,,1,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4513822359154429978,2020-01-30 00:00:00,00:00:00,00:00:00,respuesta sin completar,respuesta sin completar,1,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4513825969153202944,2019-12-03 00:00:00,16:30:00,18:00:00,sede adulto mayor (ucam). tome,tome,8111,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4513828619156486854,2019-12-03 00:00:00,00:00:00,00:00:00,union comunal de adultos mayores de tome,,8111,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4513829386395675183,2019-12-04 00:00:00,11:00:00,14:00:00,freire #759,freire #759,10301,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4513832359154717481,2019-12-04 00:00:00,16:00:00,18:15:00,vcam chiguajante,san ignacio 176 ,8103,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4513834539157672054,2019-11-04 00:00:00,15:45:00,18:30:00,,ucam,8103,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4513836869151315562,2019-12-04 00:00:00,16:00:00,18:00:00,sede union comunal,,8103,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4513837131195663792,2019-12-05 00:00:00,11:00:00,13:10:00,intendencia 4 piso midesol,,1101,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4513840501199050500,2019-12-05 00:00:00,10:35:00,13:00:00,salon san vicente de paul copiapo ,infante ndeg 735,1,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4513848906396665569,2019-12-05 00:00:00,10:00:00,13:30:00,salon parroquial sala 2,manuel antonio matta #433,10301,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4513853159813981339,2019-11-29 00:00:00,20:30:00,21:00:00,villa poltal cliente,nano silva 840,2101,10,usuarios de oficina movil de bienes nacionales,False
enc_u_4513854468486105519,2019-12-04 00:00:00,14:00:00,16:00:00,sector vara grieta ,callejon el pato ,1,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4513856592915413882,2019-12-05 00:00:00,10:31:00,13:30:00,salon san vicente de pual,infante #,3101,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4513873226394010472,2019-12-05 00:00:00,10:00:00,13:00:00,"sala i, salon parroquial",manuel antoniomalta #433,10301,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4513878596398667014,2019-12-05 00:00:00,10:00:00,13:00:00,"salon principal, salon parroquial ",matta 433,10301,0,usuarios de oficina movil de bienes nacionales,True
enc_u_4513924674216793651,2019-12-05 00:00:00,15:30:00,17:00:00,union comercial de jj.vv,calle de deporte s/n,7402,5,usuarios de oficina movil de bienes nacionales,True
enc_u_4514422599419100391,2019-12-05 00:00:00,15:10:00,00:00:00,oficina de comunicacion division organizaciones sociales,tucapel jimenez 98,13101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4514448474523592877,2019-12-05 00:00:00,18:00:00,19:45:00,o'higgins ndeg 887 osorno.,colodep,10301,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4514464264525280186,2019-12-05 00:00:00,17:48:00,17:50:00,centro de deporte,o'higgins #,10301,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4514482664962784111,2019-12-05 00:00:00,00:00:00,00:00:00,liceo elvira sanchez de gales ,jose toribio medina 149,6110,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4514483392351374836,2019-12-04 00:00:00,11:00:00,13:30:00,sede union comunal de jjvv de los andes,av. carlos diaz #156,5301,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4514488625219172589,2019-12-05 00:00:00,17:30:00,19:30:00,,o'higgins  887,10301,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4514504600613923340,2019-12-03 00:00:00,09:15:00,10:30:00,sede social aguas negras,boyeruca s/n sector aguas ngras,7301,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4514511680618678259,2019-12-04 00:00:00,15:10:00,16:55:00,compin,eduardo lafert s/n esquina 21 de mayo,2101,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4514525004113328086,2019-12-03 00:00:00,18:50:00,21:00:00,sede viviendas tuteladas,circunvalacion s/n,10303,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4514535111819380597,2019-12-06 00:00:00,10:50:00,11:31:00,liceo tomas marin de rovedo,plaza armas rengo,6115,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4514535470192410007,2019-12-05 00:00:00,11:10:00,13:10:00,sede juntade vecinos jardines familiares,los aromos 2785,5301,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4514548535162626159,2019-12-05 00:00:00,14:30:00,17:20:00,iblioteca municipal,arturo pratt 202,16305,2,usuarios de oficina movil de bienes nacionales,True
enc_u_4514569328718526002,2019-12-06 00:00:00,10:06:00,11:50:00,sistema las acacias,avenida dr. blanco 381,7404,10,usuarios de oficina movil de bienes nacionales,True
enc_u_4514571628029534526,2019-12-06 00:00:00,09:30:00,12:10:00,salon de reuniones las acacias,,7404,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4514573358718316816,2020-01-14 00:00:00,00:00:00,00:00:00,los acacios parral.,doctor patricio blanco 381.- ,7404,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4514577618716235534,2019-12-06 00:00:00,10:00:00,12:00:00,parral,dr. patricio blanco,7404,8,usuarios de oficina movil de bienes nacionales,True
enc_u_4514586729226109402,2019-12-04 00:00:00,16:00:00,19:00:00,la concepciion 4271,villa esmeralda ,13129,7,usuarios de oficina movil de bienes nacionales,True
enc_u_4514588415515581550,2019-11-12 00:00:00,10:20:00,13:30:00,servicio de salud,,8301,4,usuarios de oficina movil de bienes nacionales,True
enc_u_4514591395518720063,2019-12-06 00:00:00,12:00:00,13:10:00,servicio de salud bio bio,,8301,998138316,usuarios de oficina movil de bienes nacionales,True
enc_u_4514598179229231007,2019-12-05 00:00:00,20:00:00,21:30:00,sede social,pasaje tome 0753,13112,6,usuarios de oficina movil de bienes nacionales,True
enc_u_4514600415514634088,2019-12-06 00:00:00,10:00:00,12:30:00,servicio de salud,av. ricardo vicuna ndeg147,8301,9,usuarios de oficina movil de bienes nacionales,True
enc_u_4514604717816113405,2019-12-06 00:00:00,09:30:00,12:18:00,rstorant los acacios,patricio blanco 381,7404,7,usuarios de oficina movil de bienes nacionales,True
